#,abstract_canonical_key,kind,title,rule_summary,pattern,confidence,model,prompt_version
11,37e3eb363aac4f51b7a904b1d6416e8498f67eeeec46795f4cc8b1793e59eb33,IF,Prüfung auf fehlende Kommunikationsdaten,"Das Muster prüft, ob keine Kommunikationsdaten empfangen wurden. Bei fehlenden Daten wird eine Fehlermeldung gesetzt und eine Fehlerbehandlungsroutine ausgeführt. Anschließend folgt ein technischer Verarbeitungsblock.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
12,65479fbd18d91766662bec03b5f83324f3c2e43003a2493cd3aa5deef0864db8,EVALUATE,Einfache Wertprüfung ohne Aktion,Das Muster prüft einen einzelnen Wert und führt keine Aktion aus. Es dient als Platzhalter oder zur Strukturierung ohne fachliche Entscheidung. Die Prüfung ist rein technisch und beeinflusst den Programmfluss nicht.,IDIOM_PATTERN,1,gpt-4.1-mini,v1
13,7998414eee80c94251876e2b9d3123160840d3cd48c99c5a3af4d6d725c65371,IF,Prüfung der Eingabelänge mit Fehlercode,"Das Muster prüft, ob eine Eingabelänge kleiner als ein erforderlicher Wert ist. Bei Unterschreitung wird ein spezifischer Fehlercode gesetzt. Dies dient der Validierung der Eingabedaten vor weiterer Verarbeitung.",DATA_VALIDATION,0.95,gpt-4.1-mini,v1
14,35e019b717464acdb097a500ee62c21bb827f7844479d94adcc8df6b47cdeb2a,IF,Fehlerbehandlung bei Nicht-Null Rückgabewerten,"Das Muster prüft, ob ein Rückgabewert ungleich Null ist. Bei einem Fehlercode wird ein entsprechender Fehlerbehandlungsabsprung ausgeführt. Dies steuert den Programmablauf bei Fehlern.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
15,d0aade3fc92b7450e2aaf455d1c41c6a0e45f4f4fe4aae9a8bd37cf5f56f875e,IF,Weiterleitung bei positivem Wert,"Das Muster prüft, ob ein Wert größer als Null ist. Bei erfüllter Bedingung erfolgt eine Weiterleitung zu einer bestimmten Programmstelle. Es steuert somit den Ablauffluss basierend auf einer numerischen Prüfung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
16,3713ed247c7550122cc33db3ea25d4d2f699059d9b243d8e2ca9c7e8788037c4,IF,Bytevergleich und Wertzuweisung,"Das Muster prüft, ob ein Feld einen bestimmten Hex-Wert hat. Bei Übereinstimmung wird ein entsprechender Wert in ein anderes Feld geschrieben. Dies ist ein technisches Muster zur Wertweitergabe ohne fachliche Entscheidung.",IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
17,3efc87b363d72ba2dc87b3d5e6d5ea1c3d81f91adb2d28d1dec9417de1628766,IF,Technische Längenprüfung mit identischer Folge,Das Muster prüft eine Längenbedingung und führt in beiden Fällen dieselbe Datenbewegung und einen technischen Block aus. Die Bedingung beeinflusst den Ablauf nicht fachlich. Es handelt sich um ein technisches Prüf- und Ausführungsidiom ohne fachliche Entscheidung.,IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
18,afe2c5d23c67264c6e446d680477cf5f6659f66269ef1fce8dacd1ea92f1e91c,IF,Doppelte Bereichsprüfung mit Datenübertragung,"Das Muster prüft, ob eine Zahl größer als Null und kleiner als ein Grenzwert ist. In beiden Fällen wird derselbe Datenblock übertragen. Die Struktur dient der technischen Steuerung ohne fachliche Differenzierung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
19,619d2a992aa3608a696a8449ff1626be9a2d91d9d61ce86aedabe7dc641cc6d9,IF,Entscheidung über Programmablauf basierend auf Wert,"Das Muster steuert den Programmfluss abhängig davon, ob ein Wert ungleich einer bestimmten Zahl ist. Je nach Ergebnis wird eine von zwei Prozeduren ausgeführt. Es handelt sich um eine technische Ablaufsteuerung ohne erkennbare fachliche Bedeutung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
20,7a0dcc7a2db50745aced99cbc514e99a334223b42cf85dc975f7a59bcd8eadd9,IF,Prüfung auf erfolgreichen Rückgabecode,"Das Muster prüft, ob ein Rückgabecode den Wert Null hat. Bei Erfolg wird ein Wert übertragen und ein Validierungsflag gesetzt. Dies dient der Validierung eines erfolgreichen Verarbeitungsschritts.",DATA_VALIDATION,0.9,gpt-4.1-mini,v1
21,f2579b0c4a2ffc77bb47870f5e283a50d20640db724382a3c3c406276d38d8db,IF,Verarbeitung bei erfolgreichem Rückgabecode,"Die Regel führt eine Folge von Verarbeitungsschritten nur aus, wenn der Rückgabecode den Wert Null hat. Dies steuert den Ablauf abhängig vom Erfolg einer vorherigen Operation. Es handelt sich um eine technische Ablaufsteuerung basierend auf dem Statuscode.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
22,f2edcdaf5fe665828d0c9c9a7d2e773e73bd09e2461a8773345a8a6112b7112e,IF,Auswahl zwischen zwei Verarbeitungsroutinen,"Das Muster steuert die Ausführung einer von zwei Prozeduren basierend auf zwei gleichzeitigen Wertvergleichen. Sind beide Bedingungen erfüllt, wird eine Prozedur ausgeführt, andernfalls eine alternative. Es handelt sich um eine technische Ablaufsteuerung ohne erkennbare fachliche Entscheidung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
23,f37ec61a032452bb55400ba785d75110faf83a902ef7c2a56d61be6a2450d62e,EVALUATE,Kreditkartentyp anhand Kontonummer bestimmen,Das Muster ordnet anhand der Kontonummer einen Kreditkartentyp zu. Es handelt sich um eine fachliche Klassifikation von Kartenarten. Die Entscheidung basiert auf konkreten Kontonummernwerten.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
24,4f55cf9c0aa4ef3da55fa9f02d6e8a4262a3ae075a9de8cd5959f403ff203932,IF,Wertübernahme bei Unterschied oder Gleichheit,Das Muster vergleicht zwei Werte und übernimmt je nach Ergebnis einen der beiden Werte in ein Ziel. Es handelt sich um eine einfache Zuweisungslogik ohne fachliche Entscheidung. Diese Struktur dient der konsistenten Wertzuweisung basierend auf Gleichheit oder Ungleichheit.,IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
25,3bbd3e024d0fdf9032003afdf1ca4492e0f8d8d53b10c5778724e698dd8bbda0,IF,Fehlerstatusprüfung mit Programmabbruch,Das Muster prüft einen Statusindikator auf Erfolg. Bei negativem Ergebnis wird eine Fehlermeldung ausgegeben und das Programm beendet. Andernfalls wird die Verarbeitung fortgesetzt.,IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
26,e5de5c805a4d2b29cce941827873685f6d0fbd82c9460a55a98a4c2f7742de3f,EVALUATE,Auswahl der Bearbeitungsaktion anhand eines Codes,Das Muster trifft eine Entscheidung basierend auf dem Wert eines Aktionscodes. Je nach Code wird eine spezifische Bearbeitungsroutine ausgeführt. Dies steuert die fachliche Verarbeitung von Anträgen oder Datensätzen.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
27,269aba2f4179b89138410e6bc926540e9ef079d4f2c1360b1b3cef0625ae5523,EVALUATE,Jahresabhängige Prozeduraufrufe,Das Programm ruft je nach Jahreswert eine spezifische Prozedur auf. Für jeden erkannten Jahreswert wird eine eigene Routine mit denselben Parametern ausgeführt. Es handelt sich um eine technische Steuerung des Programmflusses basierend auf dem Jahr.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
28,c32808f720dd42a77c1767d046946573b532d66dbfe442bd28a81363a0028e23,EVALUATE,Kundenname basierend auf Kontonummer,Der Kundenname wird anhand der Kontonummer festgelegt. Für jede bekannte Kontonummer wird ein spezifischer Name zugewiesen. Es handelt sich um eine direkte Zuordnung von Kontonummer zu Kundenbezeichnung.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
29,129fe16b8fda1f78a88a8d6145b91fa77eea12165ee2abda0954677a6b838578,IF,Datei-Schließbedingung bei Schließaktion,"Das Muster prüft, ob eine Schließaktion ausgelöst wurde. Bei positiver Prüfung wird eine Datei geschlossen. Es steuert den Ablauf der Dateibehandlung basierend auf einer Schließbedingung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
30,20a9d5c2cd62ad7902dbcd67282c0a20660af94219ef2987fb13cc6f85173184,IF,Verarbeitung bei Leseaktion starten,"Wenn die Leseaktion aktiviert ist, wird eine Datenleseroutine ausgeführt. Die Verarbeitung erfolgt bis zum Erreichen des Dateiende- oder Abbruchsignals. Dieses Muster steuert den Ablauf der Datenaufnahme.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
31,9ba07ecf7b721fac5bc9ed9e1cb492984c5d4625f2d4e816ba47a515f0e52efb,EVALUATE,Auswahl und Zuweisung basierend auf Anfragetyp,"Das Muster prüft den Typ einer Anforderung und weist daraufhin einen entsprechenden Namen zu. Es handelt sich um eine fachliche Entscheidung, die den Ablauf oder die Anzeige steuert. Die Zuweisung erfolgt nur bei einem bestimmten Anfragetyp.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
32,a12100ffb2de08246a2a85a6676f8b7e90fcbfc2d6fd61d53d671fe094440162,IF,Datenübernahme bei nicht erreichtem Dateiende,"Das Muster prüft, ob das Dateiende nicht erreicht ist. Ist dies der Fall, wird ein Eingabedatensatz in eine Verarbeitungsvariable übernommen. Dies ist ein typisches technisches Muster zur Steuerung der Dateieinlesung.",IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
33,c266f24ddf6bd04f731887d9d9dffb4642879bf451753aa830367ad0c35456ea,IF,Fehlerbehandlung bei Datenbankzugriff,"Das Muster prüft, ob ein Datenbankzugriffsstatus ungleich Null ist. Bei Fehlern wird eine Fehlerbehandlungsroutine ausgeführt. Andernfalls wird ein Verbindungsstatus auf wahr gesetzt.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
34,d44e34a7bf8820a6a015c20adc1198794414c537d843a1dc2d6e91d93537f946,IF,Prüfung auf aktiviertes Logging,"Das Muster prüft, ob das Logging aktiviert ist. Bei Aktivierung werden Längenwerte und Tasknummern für die Protokollierung vorbereitet. Anschließend erfolgt eine technische Verarbeitung, etwa eine Anzeige oder ein EXEC-Block.",IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
35,e7ede17dcbc8198938f573abf941d0bb35bbdc580c333e0c77651af3361f3767,IF,Dateiöffnungsprüfung und Initialisierung,"Das Muster prüft, ob eine Datei noch nicht geöffnet ist. Bei Nichtöffnung werden Statusflags gesetzt und die Datei geöffnet. Dies steuert den technischen Ablauf der Dateiverarbeitung.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
36,2a3f79a134d9df0fd04147f6eea0b7b66febfec9abcf8f78a406056936c2bf18,IF,Fehlerbehandlung bei SQLSTATE-Abweichung,"Das Muster prüft, ob der SQLSTATE-Wert ungleich '02000' ist. Bei Abweichung wird eine Fehlerbehandlungsroutine ausgeführt. Dies steuert den Ablauf bei unerwarteten SQL-Zuständen.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
37,64c5135f90c9a50811f4174aa094c74828367b3981a44281ee24bebe927e00f1,IF,Fehlercodeprüfung mit Sprungsteuerung,"Das Muster prüft, ob ein Rückgabecode größer als Null ist. Bei erfüllter Bedingung erfolgt eine Anzeige und ein Sprung zu einer Fehlerbehandlungsroutine. Es steuert somit den Ablauf basierend auf einem technischen Statuswert.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
38,fff6cd89370748bb7829557b5785ae03d7f2080e8637d16076c989721f46fed1,IF,Einfache Gleichheitsprüfung mit Sprung,"Das Muster prüft, ob zwei Werte gleich sind. Bei Übereinstimmung erfolgt ein bedingter Sprung zu einer Zielmarke. Es steuert damit den Ablauffluss im Programm.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
39,0d20e780f9a3df74b25f2f71f3dbfe08745eb1d91060667c545a3304d304ab6f,EVALUATE,HTTP-Methode gesteuerte Verarbeitung,Die Verarbeitung wird abhängig von der HTTP-Methode gesteuert. Für jede Methode wird eine spezifische Verarbeitungsroutine aufgerufen. Es handelt sich um eine technische Ablaufsteuerung basierend auf HTTP-Methoden.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
40,1817e69b7f9caaa901f6aaedde707ab4cbabfde1920630d35000b68bc3eec8b8,IF,SQLCODE-Prüfung mit Fehlerbehandlung,"Das Muster prüft, ob der SQLCODE den Wert 100 hat. Bei Übereinstimmung wird ein bestimmter Rückgabecode gesetzt. Andernfalls wird ein Fehlercode gesetzt und eine Fehlerausgabe ausgeführt.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
41,1f3d3c73fcf56240c78555b93d56879483426591e10affe6588d902675d83820,EVALUATE,Steuerung des Programmflusses bei Erfolgscode,Das Muster prüft einen Antwortcode auf den Wert 0. Bei Übereinstimmung wird ein Rückgabewert auf 0 gesetzt und zu einem definierten Programmabschnitt verzweigt. Dies dient der Ablaufsteuerung nach erfolgreicher Operation.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
42,1f97ebe358aae1e045e06e021893247d6e27e35bd06d69c5b537aaa06b0b39af,IF,Verarbeitung bei nicht erreichtem Dateiende,"Die Regel steuert die Verarbeitung von Datensätzen, solange das Dateiende nicht erreicht ist. Dabei werden Textdaten in Ausgabestrukturen übertragen und ausgegeben. Dies dient der sequentiellen Verarbeitung von Eingabedateien.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
43,3f08f87f7a75660e40b6bd2bd025f03040786d0aab742cdd3bf5dfc522c41af3,EVALUATE,Fehlerbehandlung bei SQL-Ausführung,Das Muster behandelt Fehlerfälle nach SQL-Ausführung. Bei einem unerwarteten SQL-Code wird ein Fehlercode gesetzt und eine Fehlermeldung ausgegeben. Dies ist ein technisches Standardmuster zur Fehlerbehandlung.,IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
44,42c8804b2526447211faf5a6125d4c6af7d81fc004d003065b43e50ef848841b,IF,Verarbeitung bei nicht erreichtem Dateiende,"Die Regel prüft, ob das Dateiende nicht erreicht ist. Wenn dies zutrifft, wird ein Textabschnitt in eine Zielvariable kopiert. Anschließend wird ein Steuerfeld mit Leerzeichen gefüllt.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
45,4643ab546adde2330242a8875268b15eff5932aa2a0de4630030668d51f7055b,IF,Prüfung auf 'NULL' und Wertzuweisung,"Das Muster prüft, ob ein Feld den Wert 'NULL' enthält. Ist dies der Fall, wird der Wert 'NULL' in ein anderes Feld geschrieben. Dies dient der technischen Wertweitergabe ohne fachliche Entscheidung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
46,4cfa46e522dd4d14935ffcf636d7f9ac86932ec9ddf9d527312686c26310f0fb,IF,Abbruch bei ungleichem Wert,"Das Muster steuert den Programmfluss durch einen bedingten Sprung, wenn zwei Werte nicht übereinstimmen. Es dient der Steuerung von Verarbeitungsabschnitten basierend auf einem Vergleich. Die Bedingung löst einen GO TO zu einer definierten Zielmarke aus.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
47,d7de89c7fca99d8e39ace4da7406d66a38b2d39f6f0097896b461fcb9af6a84f,IF,Prüfung eines Zählers auf positiven Wert,"Das Muster prüft, ob ein Zähler größer als Null ist. Bei erfüllter Bedingung wird keine Aktion ausgeführt. Dies ist ein technisches Kontrollmuster ohne fachliche Entscheidung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
48,1006c105774d9743e4d9972a03b90b6fb9e74aad85d53207325aa4bf4fab7b6f,EVALUATE,Spielzug-Auswahl basierend auf Eingabewert,"Das Muster ordnet einem Eingabewert eine Spielzugbezeichnung zu. Es handelt sich um eine Entscheidung, die den Spielzug Rock, Schere oder Papier festlegt. Die Regel trifft eine fachliche Auswahl basierend auf dem Eingabecode.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
49,1d95c744ae02fff72f3dd68dc1ae5629f53662b0a66029769a7457a2c1e736c1,IF,Feldwertabhängige Zuweisung von Ausgaben,"Das Muster weist abhängig vom Wert eines Eingabefelds unterschiedliche Ausgabewerte zu. Es handelt sich um eine einfache fachliche Entscheidung, die verschiedene Geschäftsinformationen oder Nachrichten setzt. Die Regel differenziert mindestens zwei Fälle anhand eines Stringvergleichs.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
50,1ecdab08f2343d18b7202a2160171e7a378c551c6d7030ac80e0a658536b77fa,EVALUATE,Jahresabhängige Prozeduraufrufe,Das Muster ruft je nach Jahreswert eine spezifische Prozedur auf. Es steuert den Programmfluss basierend auf dem Jahr. Es handelt sich um eine technische Ablaufsteuerung ohne weitere fachliche Logik.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
51,3a192ae36a6dc55f1e55a79449df1f06b8cc7bbab263532a2828f0985c94e8d8,IF,Monatsletzter Tag Kennzeichnung,"Wenn der aktuelle Tag des Monats 29 ist, wird ein Indikator auf 'Ja' gesetzt. Dies dient zur Markierung eines besonderen Tages im Ablauf. Die Regel identifiziert somit das Monatsende oder einen speziellen Stichtag.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
52,45f7746f04abd272a685f94d1ff10bd5bfe8548a381ec7b6f62486ecda9819d6,IF,Prüfung auf leere Pflichtfelder,"Das Muster überprüft, ob ein Pflichtfeld leer oder mit Null belegt ist. Bei Nichterfüllung wird eine Fehlermeldung gesetzt und die Verarbeitung abgebrochen. Dies dient der Validierung von Eingabedaten vor der weiteren Verarbeitung.",DATA_VALIDATION,1,gpt-4.1-mini,v1
53,9877d4a98fc396d7ee65c10c0d458095c7073bb0e111e93344359d5e9457d340,IF,Verarbeitung bei aktiver Datenbankverbindung,"Die Regel prüft, ob eine Datenbankverbindung besteht. Bei positiver Prüfung werden zwei Verarbeitungsschritte nacheinander ausgeführt. Dies steuert den Ablauf technischer Operationen bei bestehender Verbindung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
54,9a714fcef17ac762aeb791a28639197e0b893d518f47e659e00f4fdce78e533f,IF,Spieler gewinnt bei bestimmter Wahl,"Die Regel bestimmt, ob der Spieler gewinnt, basierend auf der Kombination seiner Wahl und der des Computers. Bei bestimmten Paarungen wird das Ergebnis auf einen Gewinn gesetzt. Dies bildet eine fachliche Entscheidung im Spielablauf ab.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
55,a5f1bc886d95adac424d8a7161389ae87101aa67261334a99e23a6622f28557e,EVALUATE,Einfache Statuswertprüfung mit Fortsetzung,Das Muster prüft einen Statuswert gegen einen Referenzwert. Bei Übereinstimmung wird die Verarbeitung ohne Änderung fortgesetzt. Es handelt sich um eine technische Statusprüfung ohne fachliche Entscheidung.,IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
56,d588fe5466d964d9e0155f9fd93cbc8da4620cdead8c0ea54dd1e229ddd1a5d4,IF,Fehlerbehandlung bei abweichender Antwort,"Das Muster prüft, ob eine Antwort von einem erwarteten Wert abweicht. Bei Abweichung wird eine generische Fehlerbehandlungsroutine ausgeführt. Es steuert somit den Ablauf bei unerwarteten Antwortwerten.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
57,e1c91b2425d1c37d1eb4c450c7f7a22177b9250cae12484cc3dca3c2cd4b8a82,IF,Fehlerbehandlung bei SQL-Code-Abweichung,"Das Muster prüft, ob ein SQL-Code ungleich Null ist. Bei Abweichung wird ein Fehlercode gesetzt und eine Fehlerausgabe ausgeführt. Dies steuert den Ablauf bei Datenbankfehlern.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
58,fa76d81ba6eba338c67cd88c47e20f4866ecfae4cc0443baf40c447dd9fcf10f,IF,Prüfung eines Status- oder Kennzeichenfelds,"Das Muster prüft, ob ein bestimmtes Feld einen definierten Zeichenwert hat. Bei Übereinstimmung wird eine Aktion ausgeführt. Es handelt sich um eine einfache Status- oder Flag-Prüfung ohne weitere fachliche Logik.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
59,fbbaef76b96961ccfa3e5ff58e81d12e8a07b1426bd983134f6a5ca01d2840f8,IF,Sprungsteuerung bei festem Wert,"Das Muster prüft, ob ein Zähler oder Code einen bestimmten Wert erreicht hat. Bei Übereinstimmung erfolgt ein Sprung zu einer definierten Programmstelle. Dies steuert den Ablauf technisch ohne weitere fachliche Verarbeitung.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
60,327c5e3d4f6338902e3ce17dc1d7edcbde493b206717fda16997fcb2a2d61c92,IF,Binäre Statusausgabe als Zeichen,Das Muster setzt abhängig von einer Bedingung ein Ergebnisfeld auf '1' oder '0'. Es handelt sich um eine technische Umsetzung eines binären Flags als Zeichen. Die Struktur dient der Statuskennzeichnung ohne fachliche Logik.,IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
61,449621167353cc41b0dbd551148db07a54e2318ec61696c5ee400fa9536ab220,EVALUATE,Standardbehandlung unbekannter Anfragetypen,Das Muster behandelt alle nicht explizit definierten Anfragetypen einheitlich. Dabei wird ein Rückgabecode mit dem Wert 1 gesetzt. Dies dient der technischen Statusanzeige für unbekannte Fälle.,IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
62,71eb10c63e6e34cfb94517d4630c16067729c43b7e51c17eaff93ae06ad85540,IF,Prüfung auf ungleichen Statuswert,"Das Muster prüft, ob zwei Statusfelder ungleich sind. Bei Ungleichheit wird eine Aktion ausgeführt. Es handelt sich um eine technische Statusprüfung ohne fachliche Entscheidung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
63,91878ccf984c6d01c8a63f019c946d369932968318b8ba0840c31170c3e5f17c,IF,Routing basierend auf Feldwert,"Das Muster steuert den Programmfluss durch einen bedingten Sprung, wenn ein Feld einen bestimmten Wert hat. Es handelt sich um eine technische Ablaufsteuerung ohne weitere fachliche Verarbeitung. Die Entscheidung basiert ausschließlich auf dem Vergleich eines Feldes mit einem festen Wert.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
64,99075acb6dda0d572d35cdf9b9036b888633e2925ebcdaad5a00aeaeb3f9ff22,EVALUATE,Auswahl basierend auf Eingabewert,Das Muster steuert die Programmausführung anhand eines Eingabewerts. Für jeden möglichen Wert wird ein spezifischer Verarbeitungspfad ausgeführt. Es handelt sich um eine technische Ablaufsteuerung ohne fachliche Bewertung.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
65,c6989ed94b846c214853985d3715edead102dd2b01adc7af445c222b4d365e59,IF,Bedingte Wertzuweisung bei ungleichem Vergleich,"Das Muster prüft, ob zwei Werte ungleich sind. Bei Ungleichheit wird ein Wert in ein anderes Feld kopiert. Dies ist ein technisches Standardmuster ohne erkennbare fachliche Entscheidung.",IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
